region,title,address,phone,score,open_time,comment1,comment2,comment3
屏東縣,戀香奶茶,屏東縣屏東市重慶路59-2號,'087326232',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""買瓶裝茶，老闆娘很認真地裝好裝滿！剛好遇到珍珠免錢活動，飲料也好喝！很實在～""","""兩杯口感喝起來極佳，口感濃郁，茶味不澀，而且價錢公道！便宜又好喝👍""","""珍珠新鮮又好吃！鮮奶茶喝起來很順口，種類又多，難得的一間飲料好店！"""
屏東縣,戀香奶茶,屏東縣屏東市重慶路59-2號,'087326232',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""買瓶裝茶，老闆娘很認真地裝好裝滿！剛好遇到珍珠免錢活動，飲料也好喝！很實在～""","""兩杯口感喝起來極佳，口感濃郁，茶味不澀，而且價錢公道！便宜又好喝👍""","""珍珠新鮮又好吃！鮮奶茶喝起來很順口，種類又多，難得的一間飲料好店！"""
屏東縣,紅茶幫-屏東內埔店,屏東縣內埔鄉廣濟路277號 號,'087787393',3.9,"{""星期一"": """"07:00–22:00"""", ""星期二"": """"07:00–22:00"""", ""星期三"": """"07:00–22:00"""", ""星期四"": """"07:00–22:00"""", ""星期五"": """"07:00–22:00"""", ""星期六"": """"07:00–22:00"""", ""星期日"": """"07:00–22:00""""}","""速度快，免費加珍珠/仙草 一大杯茶類加珍珠只要25元 珍珠Q軟帶淡淡甜味👍🏻""","""紅茶好好喝~~冬瓜茶小孩很愛喝！""","""跟他說的飲料跟買回來的不一樣🙄"""
屏東縣,日訪承茶TEA DATE LAB,屏東縣屏東市光復路52號,'087335357',4.9,"{""星期一"": """"休息"""", ""星期二"": """"11:30–20:00"""", ""星期三"": """"11:30–20:00"""", ""星期四"": """"11:30–20:00"""", ""星期五"": """"11:30–20:00"""", ""星期六"": """"11:30–20:00"""", ""星期日"": """"11:30–20:00""""}","""飲料好喝 茶類清淡解膩 老闆人態度很好 裝潢設計不錯 下午茶也是不錯的選擇""","""推薦屏東人的鮮奶茶，茶味很夠，蜂蜜很香，愛玉好吃～""","""屏東好茶👍他們家的茶➕鮮奶很讚，冰滴咖啡也很好喝，大推👍👍👍👍👍👍"""
屏東縣,傻瓜冰茶,屏東縣屏東市建民路50號,'087538333',3.7,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""飲料好喝,平價,服務態度親切。""","""打電話詢問可不可外送，態度超差，爛",
屏東縣,嚮茶-屏東林森店,屏東縣屏東市林森路25-12號,'087236128',4.1,"{""星期一"": """"09:00–21:00"""", ""星期二"": """"09:00–21:00"""", ""星期三"": """"09:00–21:00"""", ""星期四"": """"09:00–21:00"""", ""星期五"": """"09:00–21:00"""", ""星期六"": """"09:00–21:00"""", ""星期日"": """"09:00–21:00""""}",,,
屏東縣,樺達奶茶 (屏東店),"屏東縣屏東市中正路72號 號, 太平洋百貨, B1",'087331078',2.3,"{""星期一"": """"11:00–22:00"""", ""星期二"": """"11:00–22:00"""", ""星期三"": """"11:00–22:00"""", ""星期四"": """"11:00–22:00"""", ""星期五"": """"11:00–22:00"""", ""星期六"": """"10:30–22:00"""", ""星期日"": """"10:30–22:00""""}","""點餐要先等店員聊完天，用環保杯沒折價就算了，明明用700ml杯子，飲料也沒裝滿。""","""涼 冬天有提供熱飲 服務人員動作迅速 振興經濟，屏東券的合作店家","""服務態度真的很差 跟服務生說話還擺臭臉 最後付錢還會ㄘㄟ人 請改進"""
屏東縣,天汁蕉子,屏東縣屏東市仁愛路124號對面,'0983799015',4.3,"{""星期一"": """"09:00–18:00"""", ""星期二"": """"09:00–18:00"""", ""星期三"": """"09:00–18:00"""", ""星期四"": """"09:00–18:00"""", ""星期五"": """"09:00–18:00"""", ""星期六"": """"09:00–18:00"""", ""星期日"": """"休息""""}","""酪梨布丁牛奶 很好喝耶 第一次喝 這一家的果汁跟其他家的比較來 真的有差欸 超讚","""好喝，單推香蕉牛奶，很有飽足感""",
屏東縣,G colour 金色魔法紅茶 【屏東形象店】,屏東縣屏東市公園路33號,'087660610',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""店面裝潢猶如英國的宮殿，喝巫師特調茶彷如置身英國茶園喝下午茶！🤤""","""點了杯微酸甜心公爵（草莓檸檬紅）好好喝😄～店裏飲料名稱都好特別❤️""","""每款紅茶都很有特色，茶香是別家喝不到的 可以現場試喝挑選喜歡的茶很棒"
屏東縣,紅茶老店,屏東縣屏東市廣東路258巷28號,'087373877',4.4,"{""星期一"": """"11:30–14:00, 16:00–19:00"""", ""星期二"": """"11:30–14:00, 16:00–19:00"""", ""星期三"": """"11:30–14:00, 16:00–19:00"""", ""星期四"": """"11:30–14:00, 16:00–19:00"""", ""星期五"": """"11:30–14:00, 16:00–19:00"""", ""星期六"": """"11:30–14:00, 16:00–19:00"""", ""星期日"": """"11:30–14:00, 16:00–19:00""""}","""很愛它的綠豆仙草絲，超好喝～ 店家自製冰、糖，衛生方面喝了十分安心""","""飲料好喝，冰塊自製，糖自煮，已開30幾年，喝這家紅茶長大的，來屏東市一定要喝""","""巷弄內 在地口味 很好喝 古早味~"""
屏東縣,亞舍紅茶冰·屏東中正二代店,屏東縣屏東市中正路381之2號,'0902021782',4.4,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""闆娘人好，很會聊天，飲料好喝，對茶葉及茶水的品質很講究，值得推薦","""茶飲好喝 店員服務態度也很好！""","""老闆娘待人親切、飲料好喝、夏日解渴最佳選擇"""
屏東縣,9月手作茶-古早味紅茶/芋頭西米露,屏東縣屏東市林森路64-5號,'087651682',4.3,"{""星期一"": """"休息"""", ""星期二"": """"09:30–00:00"""", ""星期三"": """"09:30–00:00"""", ""星期四"": """"09:30–00:00"""", ""星期五"": """"09:30–00:00"""", ""星期六"": """"09:30–00:00"""", ""星期日"": """"09:30–00:00""""}","""老闆很親切，飲料也很好喝喔~ 推薦推薦""","""便宜又大杯！不小心在門口打翻了，店員也很熱心的來幫忙以及重做，非常親切貼心！""","""芋頭奶茶好喝極了，有芋頭的口感，好喝😋 來這裡絕對不會放過喝～芋頭奶茶～"""
屏東縣,茶水印-現泡茶飲專門店（建豐店）,屏東縣屏東市建豐路189號,'087362738',4.9,"{""星期一"": """"09:30–22:00"""", ""星期二"": """"09:30–22:00"""", ""星期三"": """"09:30–22:00"""", ""星期四"": """"09:30–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"休息""""}","""東西乾淨 速度快 態度親切 最推薦烏龍茶的茶香一級棒[無糖也超好喝]""","""環境乾淨衛生，製作過程透明，店員都有戴口罩，讓孕婦喝得很安心。""","""我買黑糖珍珠鮮奶 珍珠口感Q彈柔軟 黑糖的感覺是天然 喝起來喉嚨是舒服"""
屏東縣,HOMA口感茶飲｜屏東必喝手搖飲料,屏東縣屏東市中華路78號,'087346868',4.9,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""黑糖奶茶加仙草凍超好喝👍 桂花凍烏龍👍""","""讚啦，昨天下班買了一杯珍珠奶茶，珍珠驚為天人，超推！在太平洋商圈附近，購買方便😆""","""飲品好喝，服務態度親切，讚👍 而且店面跟杯子都超級可愛的(⁎⁍̴̛ᴗ⁍̴̛⁎)"""
屏東縣,日順茶飲 民生店,屏東縣屏東市民生路31-3號,'087230158',4.0,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""古早味紅茶好喝真的推薦""","""太扯 早上買了飲料 點微冰 結果垃圾留到下午到家才丟 冰塊居然八分滿…..""","""主打台灣茶，點鮮奶茶跟推薦的普洱鮮奶茶都很苦很不順口，"""
屏東縣,可不可熟成紅茶-屏東內埔店,屏東縣內埔鄉廣濟路106號,'087789099',3.8,"{""星期一"": """"09:30–21:30"""", ""星期二"": """"09:30–21:30"""", ""星期三"": """"09:30–21:30"""", ""星期四"": """"09:30–21:30"""", ""星期五"": """"09:30–21:30"""", ""星期六"": """"09:30–21:30"""", ""星期日"": """"09:30–21:30""""}","""老闆人帥服務態度又好 店內的服務人員 顏值爆表 美麗的店員使我的飲料喝起來更好喝""","""白玉跟飲料倒掉 所以花了大杯加白玉的錢 但只有中杯的量 白玉還超少😃""","""位於鬧區，僅一個店面大小暫停車位，停車較不方便"""
屏東縣,阿蔗甘蔗冰茶(屏東廣東店),屏東縣屏東市廣東路111號,'087210738',4.4,"{""星期一"": """"10:00–22:15"""", ""星期二"": """"10:00–22:15"""", ""星期三"": """"10:00–22:15"""", ""星期四"": """"10:00–22:15"""", ""星期五"": """"10:00–22:15"""", ""星期六"": """"10:00–22:15"""", ""星期日"": """"10:00–22:00""""}","""甘蔗檸檬、甘蔗青茶都推！品質很棒的飲料店！""","""很好喝 老闆很像馬東石很親切 每個月固定兩天有買一送一活動 很划算""","""服務親切，飲料選擇多元。"""
屏東縣,鮮茶道 屏東竹田店,屏東縣竹田鄉中正路153號,'087711996',4.0,"{""星期一"": """"08:00–21:00"""", ""星期二"": """"08:00–21:00"""", ""星期三"": """"08:00–21:00"""", ""星期四"": """"08:00–21:00"""", ""星期五"": """"08:00–21:00"""", ""星期六"": """"08:00–21:00"""", ""星期日"": """"08:00–21:00""""}","""茶很香很好喝，店員都超親切很貼心~很竹田有這麼好喝的飲料~很推薦!!""","""外送平台的圖片上是透明塑膠杯 就是要讓人看有沒有黑糖的不是？""","""女店員服務態度超讚的👍🏻 推推😘"""
屏東縣,麻古茶坊屏東華盛店,屏東縣屏東市華盛街3-2號,'087552005',3.9,"{""星期一"": """"09:30–21:30"""", ""星期二"": """"09:30–21:30"""", ""星期三"": """"09:30–21:30"""", ""星期四"": """"09:30–21:30"""", ""星期五"": """"09:30–21:30"""", ""星期六"": """"09:30–21:30"""", ""星期日"": """"09:30–21:30""""}","""店員服務態度都很好 飲料糖度冰塊也沒做錯 真的是不敢相信你們評論都亂打一顆星","""好喝好喝 ～ 裝潢好漂亮❤️短頭髮店員好有活力❤️""","""服務很好！飲料好喝 但個人覺得店家人手疑似不足 出餐速度偏慢 常常外面一堆人在等"""
屏東縣,東方茶芝鄉養生茶飲專賣店,屏東縣屏東市廣東南路102號,'087537999',4.4,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–18:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–18:00""""}",,,
屏東縣,三分春色 屏東潮州店 | 屏東潮州手搖飲料店 | 下午茶冰店 | 外送茶飲 | 珍珠奶茶 | 咖啡 | 奉茶日 | 興隆路飲料店,屏東縣潮州鎮興隆路165號,'087885757',4.3,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""新口味鳳梨椰奶冰沙，推薦！！""","""店員服務態度很好👍聽店員推鮮橙綠好喝結果ㄧ試成主顧每禮拜都來光顧👌""","""所值 服務 飲品都很好 會在回購的優質店家👍 👍"""
屏東縣,對不對 · 手作（屏東 · 貳代店）,屏東縣屏東市建豐路319號,'087364245',5.0,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""店員非常親切，飲品及整個店面裝潢做的很有質感👍""","""買了檸檬冰茶，新鮮天然。服務態度相當良好！""","""第一次購買好喝的味道，服務親切，包裝用心，值得推薦。"""
屏東縣,吳家紅茶冰 屏東竹田店,屏東縣竹田鄉中正路116之2號,'0985887077',4.3,"{""星期一"": """"09:00–21:00"""", ""星期二"": """"09:00–21:00"""", ""星期三"": """"09:00–21:00"""", ""星期四"": """"09:00–21:00"""", ""星期五"": """"09:00–21:00"""", ""星期六"": """"09:00–21:00"""", ""星期日"": """"09:00–21:00""""}","""店家動作迅速，CP值高，好喝。""","""動作迅速說話客氣，生意興隆闆娘漂亮。""",
屏東縣,三分春色 屏東萬丹店 | 屏東萬丹手搖飲料店 | 下午茶冰店 | 外送茶飲 | 珍珠奶茶 | 奉茶日 | 萬丹路飲料店,屏東縣萬丹鄉萬丹路一段296號,'087760925',4.0,"{""星期一"": """"09:00–21:30"""", ""星期二"": """"09:00–21:30"""", ""星期三"": """"09:00–21:30"""", ""星期四"": """"09:00–21:30"""", ""星期五"": """"09:00–21:30"""", ""星期六"": """"09:00–21:30"""", ""星期日"": """"09:00–21:30""""}","""飲料好喝，cp值又高，店員服務都很好，下次有經過會再來光顧。👍""","""到現場說了電話訂購商品已沒了 所以做了其他款 朋友不知道怎麼辦，只好付錢","""茶香濃口感甘爽，老闆娘態度親切，推"""
屏東縣,三分春色 屏東勝利店,屏東縣屏東市勝利路196-1號,'087326063',3.8,"{""星期一"": """"08:00–22:00"""", ""星期二"": """"08:00–22:00"""", ""星期三"": """"08:00–22:00"""", ""星期四"": """"08:00–22:00"""", ""星期五"": """"08:00–22:00"""", ""星期六"": """"08:00–22:00"""", ""星期日"": """"08:00–22:00""""}","""服務好、態度親切 我不能喝茶，晚上容易失眠～ 謝謝服務員貼心推薦無茶類飲料","""我覺得紅茶拿鐵好喝😊 （去冰，一分糖）""","""店員很認真介紹飲品，態度親切👍🏼"""
屏東縣,屏東大埔店-古早味紅茶冰,屏東縣屏東市重慶路75之2號,'087345267',5.0,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–20:30"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"休息"""", ""星期日"": """"休息""""}",,,
屏東縣,軍茶 潮州延平店-潮州特色茶飲|必喝飲品|人氣茶飲|平價飲品|必喝飲料|飲料店推薦,屏東縣潮州鎮延平路181號,'087880557',3.9,"{""星期一"": """"07:00–22:30"""", ""星期二"": """"07:00–22:30"""", ""星期三"": """"07:00–22:30"""", ""星期四"": """"07:00–22:30"""", ""星期五"": """"07:00–22:30"""", ""星期六"": """"07:00–22:30"""", ""星期日"": """"07:00–22:30""""}","""店員待人客氣，甜而不膩的奶茶，茶類好喝沒有澀味""","""要微冰還是鏟了至少半杯的冰塊 我是要喝飲料不是要吃冰塊的""","""老闆老闆娘都很親切熱情 很認真的年輕人 茶飲也很認真煮泡 好喝......超推"""
屏東縣,戀香奶茶,屏東縣屏東市重慶路59-2號,'087326232',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""買瓶裝茶，老闆娘很認真地裝好裝滿！剛好遇到珍珠免錢活動，飲料也好喝！很實在～""","""兩杯口感喝起來極佳，口感濃郁，茶味不澀，而且價錢公道！便宜又好喝👍""","""珍珠新鮮又好吃！鮮奶茶喝起來很順口，種類又多，難得的一間飲料好店！"""
屏東縣,日訪承茶TEA DATE LAB,屏東縣屏東市光復路52號,'087335357',4.9,"{""星期一"": """"休息"""", ""星期二"": """"11:30–20:00"""", ""星期三"": """"11:30–20:00"""", ""星期四"": """"11:30–20:00"""", ""星期五"": """"11:30–20:00"""", ""星期六"": """"11:30–20:00"""", ""星期日"": """"11:30–20:00""""}","""飲料好喝 茶類清淡解膩 老闆人態度很好 裝潢設計不錯 下午茶也是不錯的選擇""","""推薦屏東人的鮮奶茶，茶味很夠，蜂蜜很香，愛玉好吃～""","""屏東好茶👍他們家的茶➕鮮奶很讚，冰滴咖啡也很好喝，大推👍👍👍👍👍👍"""
屏東縣,嚮茶-屏東林森店,屏東縣屏東市林森路25-12號,'087236128',4.1,"{""星期一"": """"09:00–21:00"""", ""星期二"": """"09:00–21:00"""", ""星期三"": """"09:00–21:00"""", ""星期四"": """"09:00–21:00"""", ""星期五"": """"09:00–21:00"""", ""星期六"": """"09:00–21:00"""", ""星期日"": """"09:00–21:00""""}",,,
屏東縣,Blue Swan Bubble tea,屏東縣屏東市勝利路191-1號,'087323516',4.5,"{""星期一"": """"08:00–21:30"""", ""星期二"": """"08:00–21:30"""", ""星期三"": """"08:00–21:30"""", ""星期四"": """"休息"""", ""星期五"": """"08:00–21:30"""", ""星期六"": """"08:00–21:30"""", ""星期日"": """"08:00–21:30""""}","""珍珠鮮奶茶好喝$50一杯，珍珠黑糖味濃郁，推薦大珍珠無糖微冰","""懷念的點了薄荷奶茶（非鮮奶）中杯竟然要40元🤣""","""傳統古早味 老闆娘和員工都非常親切"""
屏東縣,傻瓜冰茶,屏東縣屏東市建民路50號,'087538333',3.7,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""飲料好喝,平價,服務態度親切。""","""打電話詢問可不可外送，態度超差，爛",
屏東縣,檸茶-屏東崇蘭店（崇蘭環保公園對面),屏東縣屏東市廣東路1350號,'087325826',4.4,"{""星期一"": """"休息"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–20:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""大推將軍茶跟高山烏龍 無糖微冰最對味😍😍😍 便宜好喝來軍茶就對了👍🏻👍🏻""","""多一點體諒台灣服務人員，要服務就多給錢，沒錢就不要裝B""","""不會因為便宜就隨便，不管是茶類或奶茶都有一定的水準 。茶味也夠重。很棒"
屏東縣,樺達奶茶 (屏東店),"屏東縣屏東市中正路72號 號, 太平洋百貨, B1",'087331078',2.3,"{""星期一"": """"11:00–22:00"""", ""星期二"": """"11:00–22:00"""", ""星期三"": """"11:00–22:00"""", ""星期四"": """"11:00–22:00"""", ""星期五"": """"11:00–22:00"""", ""星期六"": """"10:30–22:00"""", ""星期日"": """"10:30–22:00""""}","""點餐要先等店員聊完天，用環保杯沒折價就算了，明明用700ml杯子，飲料也沒裝滿。""","""涼 冬天有提供熱飲 服務人員動作迅速 振興經濟，屏東券的合作店家","""服務態度真的很差 跟服務生說話還擺臭臉 最後付錢還會ㄘㄟ人 請改進"""
屏東縣,清心福全崁頂中正店-珍珠奶茶手搖飲專賣店,屏東縣崁頂鄉中正路98號,'088635835',4.8,"{""星期一"": """"09:00–21:00"""", ""星期二"": """"09:00–21:00"""", ""星期三"": """"09:00–21:00"""", ""星期四"": """"09:00–21:00"""", ""星期五"": """"09:00–21:00"""", ""星期六"": """"09:00–21:00"""", ""星期日"": """"09:00–21:00""""}","""老闆員工親切，泡飲料速度蠻快的！甜度飲料都有按照我們的需求泡，大推！""","""門市人員很客氣，而且很有笑容😆飲料也很好喝，非常推薦喔""","""服務很好，動作很快，點飲料不會等太久喔！"""
屏東縣,紅茶老店,屏東縣屏東市廣東路258巷28號,'087373877',4.4,"{""星期一"": """"11:30–14:00, 16:00–19:00"""", ""星期二"": """"11:30–14:00, 16:00–19:00"""", ""星期三"": """"11:30–14:00, 16:00–19:00"""", ""星期四"": """"11:30–14:00, 16:00–19:00"""", ""星期五"": """"11:30–14:00, 16:00–19:00"""", ""星期六"": """"11:30–14:00, 16:00–19:00"""", ""星期日"": """"11:30–14:00, 16:00–19:00""""}","""很愛它的綠豆仙草絲，超好喝～ 店家自製冰、糖，衛生方面喝了十分安心""","""飲料好喝，冰塊自製，糖自煮，已開30幾年，喝這家紅茶長大的，來屏東市一定要喝""","""巷弄內 在地口味 很好喝 古早味~"""
屏東縣,甘乃滴冷泡飲。屏東總店,屏東縣萬丹鄉中興路一段180號,'0966715666',4.9,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""飲料清爽，用料實在 店員親和力佳 值得再訪好店家","""感謝照顧徒步環島的朋友""","""飲料全品項都很好喝，老闆老闆娘待人親切，真的很推薦"
屏東縣,享喝茶,屏東縣潮州鎮大同路21號,'087883110',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"休息"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"休息""""}","""同事開的，店內整修後非常舒適，茶也非常用心，來鎮上的話千萬別錯過。""","""蔓越莓綠茶很好喝🫶🏻💗 老闆跟老闆娘都很親人切""","""看到google評論後來喝看看，點了太妃糖紅茶，茶很好喝我非常喜歡！下次會再光臨"""
屏東縣,G colour 金色魔法紅茶 【屏東形象店】,屏東縣屏東市公園路33號,'087660610',4.9,"{""星期一"": """"10:00–21:00"""", ""星期二"": """"10:00–21:00"""", ""星期三"": """"10:00–21:00"""", ""星期四"": """"10:00–21:00"""", ""星期五"": """"10:00–21:00"""", ""星期六"": """"10:00–21:00"""", ""星期日"": """"10:00–21:00""""}","""店面裝潢猶如英國的宮殿，喝巫師特調茶彷如置身英國茶園喝下午茶！🤤""","""點了杯微酸甜心公爵（草莓檸檬紅）好好喝😄～店裏飲料名稱都好特別❤️""","""每款紅茶都很有特色，茶香是別家喝不到的 可以現場試喝挑選喜歡的茶很棒"
屏東縣,9月手作茶-古早味紅茶/芋頭西米露,屏東縣屏東市林森路64-5號,'087651682',4.3,"{""星期一"": """"休息"""", ""星期二"": """"09:30–00:00"""", ""星期三"": """"09:30–00:00"""", ""星期四"": """"09:30–00:00"""", ""星期五"": """"09:30–00:00"""", ""星期六"": """"09:30–00:00"""", ""星期日"": """"09:30–00:00""""}","""老闆很親切，飲料也很好喝喔~ 推薦推薦""","""便宜又大杯！不小心在門口打翻了，店員也很熱心的來幫忙以及重做，非常親切貼心！""","""芋頭奶茶好喝極了，有芋頭的口感，好喝😋 來這裡絕對不會放過喝～芋頭奶茶～"""
屏東縣,喝加再古早味紅茶冰,屏東縣枋寮鄉中山路156號,'088780778',4.0,"{""星期一"": """"09:00–21:00"""", ""星期二"": """"09:00–21:00"""", ""星期三"": """"09:00–21:00"""", ""星期四"": """"09:00–21:00"""", ""星期五"": """"09:00–21:00"""", ""星期六"": """"09:00–21:00"""", ""星期日"": """"09:00–21:00""""}",,,
屏東縣,茶水印-現泡茶飲專門店（建豐店）,屏東縣屏東市建豐路189號,'087362738',4.9,"{""星期一"": """"09:30–22:00"""", ""星期二"": """"09:30–22:00"""", ""星期三"": """"09:30–22:00"""", ""星期四"": """"09:30–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"休息""""}","""東西乾淨 速度快 態度親切 最推薦烏龍茶的茶香一級棒[無糖也超好喝]""","""環境乾淨衛生，製作過程透明，店員都有戴口罩，讓孕婦喝得很安心。""","""我買黑糖珍珠鮮奶 珍珠口感Q彈柔軟 黑糖的感覺是天然 喝起來喉嚨是舒服"""
屏東縣,茶湯會 TPTEA 屏東建基店,屏東縣潮州鎮建基路183號,'087806633',4.4,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""飲料裝很滿，人潮眾多服務員還是有耐心的介紹商品，感覺很NICE!""","""路上汽車吵雜聲大，員工戴著口罩 輕聲細語 完全聽不到她在講什麼 。""","""飲料好喝，服務親切，店員店長待人和善"""
屏東縣,HOMA口感茶飲｜屏東必喝手搖飲料,屏東縣屏東市中華路78號,'087346868',4.9,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""黑糖奶茶加仙草凍超好喝👍 桂花凍烏龍👍""","""讚啦，昨天下班買了一杯珍珠奶茶，珍珠驚為天人，超推！在太平洋商圈附近，購買方便😆""","""飲品好喝，服務態度親切，讚👍 而且店面跟杯子都超級可愛的(⁎⁍̴̛ᴗ⁍̴̛⁎)"""
屏東縣,枋寮頂呱呱冰果室,屏東縣枋寮鄉建興路261號,'0988001792',4.7,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}",,,
屏東縣,亞舍紅茶冰·屏東中正二代店,屏東縣屏東市中正路381之2號,'0902021782',4.4,"{""星期一"": """"09:00–22:00"""", ""星期二"": """"09:00–22:00"""", ""星期三"": """"09:00–22:00"""", ""星期四"": """"09:00–22:00"""", ""星期五"": """"09:00–22:00"""", ""星期六"": """"09:00–22:00"""", ""星期日"": """"09:00–22:00""""}","""闆娘人好，很會聊天，飲料好喝，對茶葉及茶水的品質很講究，值得推薦","""茶飲好喝 店員服務態度也很好！""","""老闆娘待人親切、飲料好喝、夏日解渴最佳選擇"""
屏東縣,茶專茶飲潮州店,屏東縣潮州鎮延平路66號,'087891129',4.2,"{""星期一"": """"10:00–23:00"""", ""星期二"": """"休息"""", ""星期三"": """"10:00–23:00"""", ""星期四"": """"10:00–23:00"""", ""星期五"": """"10:00–23:00"""", ""星期六"": """"10:00–23:00"""", ""星期日"": """"10:00–23:00""""}","""好喝!!老闆人很棒!!""","""茶飲很好喝，店員服務很親切，👍👍👍""",
